,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q9Y5H0,82,1,81,1,27,0
Q9Y5W7,65,9,56,8,32,0
A0A0C4DH69,15,0,15,0,6,0
A0A5B6,8,0,8,0,4,0
A6NCF5,33,0,33,0,7,0
A6NK89,41,0,41,0,19,0
A6NP11,39,2,37,2,11,0
B3KNS4,6,0,6,0,2,0
F8WFD2,24,0,24,0,9,0
O15439,104,12,92,8,46,0
O43520,72,6,66,6,25,0
O60330,83,1,82,1,34,0
O60504,88,26,62,20,59,0
O75443,166,2,164,2,47,0
O75509,73,11,62,11,43,0
O75841,10,0,10,0,2,0
O96019,31,2,29,2,11,0
P01569,16,1,15,1,8,0
P01854,49,0,49,0,23,0
P02100,14,5,9,3,8,0
P02652,11,4,7,4,9,0
P0C843,4,0,4,0,4,0
P11137,272,86,186,63,186,0
P23443,45,14,31,13,34,0
P23515,42,0,42,0,9,0
P23634,81,13,68,11,50,0
P24385,20,4,16,2,9,0
P35670,139,13,126,10,66,0
P41732,15,0,15,0,1,0
P45985,39,6,33,5,26,0
P46721,55,0,55,0,5,0
P48165,31,0,31,0,14,0
P51805,158,8,150,6,58,0
P52294,46,8,38,7,19,0
P54802,49,2,47,2,17,0
P55008,12,3,9,3,9,0
P61966,8,1,7,1,3,0
P68363,38,16,22,16,34,0
Q08116,18,0,18,0,8,0
Q09666,623,302,321,207,421,0
Q0VDF9,48,6,42,6,26,0
Q11206,20,0,20,0,10,0
Q12872,139,37,102,27,83,0
Q12899,33,5,28,3,16,0
Q13542,11,4,7,0,3,0
Q14761,23,4,19,4,17,0
Q14938,72,16,56,12,45,0
Q14CN4,48,1,47,1,22,0
Q15027,59,9,50,8,33,0
Q32P51,34,9,25,9,26,0
Q3SY52,46,1,45,1,22,0
Q4LE39,187,45,142,28,112,0
Q5JPF3,182,15,167,11,97,0
Q5K4E3,58,0,58,0,18,0
Q5SQI0,35,4,31,4,25,0
Q5T601,93,3,90,3,25,0
Q5TAA0,12,0,12,0,7,0
Q5VX71,44,0,44,0,15,0
Q6NXP2,26,0,26,0,11,0
Q7Z5Q1,55,0,55,0,25,0
Q86WU2,24,0,24,0,10,0
Q86YR5,54,12,42,12,37,0
Q8IVF7,65,5,60,5,44,0
Q8IWW8,33,1,32,0,7,0
Q8IWY4,66,0,66,0,19,0
Q8IX04,47,0,47,0,19,0
Q8N5W9,24,9,15,7,17,0
Q8NGN2,19,0,19,0,5,0
Q8TDD2,44,2,42,2,23,0
Q8WUH1,5,0,5,0,0,0
Q96BN6,83,2,81,2,51,0
Q96CW6,41,9,32,9,27,0
Q96GQ5,33,0,33,0,10,0
Q96KV6,54,0,54,0,19,0
Q96M27,53,10,43,2,20,0
Q96M34,59,0,59,0,39,0
Q96M93,59,2,57,1,25,0
Q96MC5,6,0,6,0,4,0
Q96P47,100,9,91,9,59,0
Q9BQI9,22,0,22,0,11,0
Q9BUK0,5,0,5,0,1,0
Q9BYV9,102,12,90,10,52,0
Q9BZL6,110,32,78,28,75,0
Q9NQ60,33,2,31,0,9,0
Q9NWS0,20,2,18,1,7,0
Q9NYZ3,153,55,98,52,118,0
Q9NZD4,4,0,4,0,0,0
Q9P2E8,38,2,36,0,9,0
Q9P2F8,221,33,188,32,140,0
Q9UBW7,157,27,130,24,81,0
Q9UHP3,77,4,73,1,35,0
Q9UHR4,64,20,44,18,48,0
Q9UHW5,25,4,21,2,9,0
Q9UJC3,47,5,42,5,27,0
Q9ULI4,213,19,194,19,129,0
Q9Y238,163,3,160,3,64,0
Q9Y2K1,75,14,61,14,50,0
Q9Y6D9,82,24,58,21,65,0
Q9Y6J0,231,31,200,28,131,0
Q9Y6W5,64,19,45,17,43,0
A0A0C4DH55,16,0,16,0,4,0
A2RU37,8,0,8,0,5,0
A6NKF2,23,0,23,0,11,0
C9JQI7,49,0,49,0,14,0
O00472,73,9,64,7,41,0
O15240,36,2,34,2,29,0
O15397,52,5,47,3,16,0
O43315,19,2,17,1,7,0
O43521,29,11,18,7,18,0
O60706,110,3,107,3,40,0
P04000,28,0,28,0,10,0
P04155,2,0,2,0,0,0
P06681,64,0,64,0,21,0
P07360,11,0,11,0,6,0
P08620,14,1,13,1,8,0
P08887,51,1,50,1,18,0
P0C2W7,13,0,13,0,7,0
P0CZ25,14,0,14,0,7,0
P10451,74,35,39,28,58,0
P14635,27,8,19,4,12,0
P17301,101,1,100,1,35,0
P18074,40,1,39,0,11,0
P21673,13,2,11,1,5,0
P22670,100,11,89,9,47,0
P28331,43,2,41,2,26,0
P32249,26,5,21,5,11,0
P35221,89,30,59,18,43,0
P48645,14,0,14,0,4,0
P49619,49,0,49,0,18,0
P53708,71,1,70,0,19,0
P56851,16,2,14,2,8,0
P57055,12,0,12,0,6,0
P61353,7,1,6,1,4,0
P62070,8,1,7,1,4,0
Q00610,107,25,82,11,48,0
Q07817,21,2,19,2,9,0
Q08AH3,47,3,44,2,17,0
Q13106,51,0,51,0,18,0
Q14681,16,2,14,2,9,0
Q14746,76,6,70,6,38,0
Q14814,77,19,58,16,47,0
Q15208,30,6,24,2,11,0
Q15833,44,5,39,5,26,0
Q16653,10,0,10,0,2,0
Q16667,18,2,16,2,9,0
Q16877,22,1,21,1,7,0
Q1MX18,46,0,46,0,18,0
Q3SYA9,56,0,56,0,30,0
Q5VZ18,59,6,53,6,31,0
Q63HM1,19,0,19,0,7,0
Q68D86,34,0,34,0,17,0
Q68DH5,47,3,44,1,16,0
Q68DU8,49,6,43,2,20,0
Q6NXT6,48,7,41,5,21,0
Q6P2M8,29,0,29,0,11,0
Q6P6C2,53,17,36,13,33,0
Q6X4T0,11,0,11,0,6,0
Q71RS6,43,0,43,0,14,0
Q7Z392,66,3,63,2,24,0
Q86VI3,79,7,72,6,38,0
Q86WI3,156,0,156,0,52,0
Q8IVC4,30,0,30,0,9,0
Q8N1W1,199,12,187,8,94,0
Q8NB66,236,9,227,7,122,0
Q8TBZ9,14,0,14,0,3,0
Q8TEW6,25,3,22,0,10,0
Q8WZA0,11,2,9,1,6,0
Q93033,101,3,98,2,33,0
Q96EL2,8,0,8,0,3,0
Q96FC9,65,4,61,3,19,0
Q96N22,45,0,45,0,13,0
Q96PC2,35,3,32,2,21,0
Q99624,40,3,37,3,9,0
Q9BR01,16,0,16,0,6,0
Q9BRU2,3,0,3,0,1,0
Q9BYJ9,72,9,63,9,42,0
Q9H204,12,0,12,0,4,0
Q9H3U5,28,0,28,0,6,0
Q9H9P2,19,1,18,1,5,0
Q9HBJ8,11,0,11,0,2,0
Q9HCI5,113,2,111,1,42,0
Q9NNZ6,9,0,9,0,7,0
Q9NQW5,42,0,42,0,25,0
Q9NR16,126,1,125,1,32,0
Q9NRR8,3,1,2,0,1,0
Q9NY37,40,0,40,0,10,0
Q9P016,22,5,17,3,13,0
Q9UBU8,18,0,18,0,5,0
Q9UBV7,19,0,19,0,4,0
Q9UKB5,47,3,44,3,26,0
Q9UKN8,66,5,61,4,25,0
Q9UKQ2,45,1,44,1,20,0
Q9Y234,23,1,22,1,7,0
Q9Y247,21,5,16,4,14,0
Q9Y291,5,0,5,0,4,0
Q9Y426,90,15,75,15,56,0
Q9Y580,57,19,38,17,44,0
Q9Y581,21,0,21,0,12,0
A0A075B6S9,17,0,17,0,6,0
A0A0K0K1B3,12,0,12,0,3,0
A0A8I5QKQ9,9,0,9,0,7,0
A2RU54,33,1,32,1,21,0
A6NDY0,15,0,15,0,8,0
A6NFY4,32,1,31,1,9,0
A6NJJ6,26,0,26,0,11,0
A6NNP5,16,2,14,2,10,0
A8MUH7,29,0,29,0,15,0
O00625,20,2,18,2,9,0
O14594,114,1,113,0,53,0
O14939,70,6,64,2,24,0
O15522,18,0,18,0,13,0
O43708,12,0,12,0,2,0
O75344,12,0,12,0,6,0
O95500,15,0,15,0,1,0
O96017,81,28,53,9,25,0
P01241,21,4,17,2,8,0
P02775,9,1,8,1,3,0
P08195,84,23,61,14,41,0
P0C0P6,9,0,9,0,3,0
P10827,43,4,39,4,22,0
P10828,31,3,28,2,12,0
P14091,40,0,40,0,11,0
P14784,51,3,48,3,21,0
P21145,9,0,9,0,1,0
P26715,23,0,23,0,10,0
P26842,20,0,20,0,5,0
P32927,97,3,94,3,47,0
P37235,15,3,12,3,13,0
P51452,16,4,12,1,6,0
P51786,29,0,29,0,11,0
P58418,13,0,13,0,2,0
P59543,23,0,23,0,3,0
P60985,6,0,6,0,1,0
P63098,13,4,9,2,5,0
P63272,10,0,10,0,3,0
P68402,7,1,6,1,4,0
Q02094,25,0,25,0,5,0
Q02750,40,11,29,5,15,0
Q15493,21,3,18,3,9,0
Q15643,202,39,163,28,119,0
Q16181,25,5,20,4,12,0
Q16850,27,0,27,0,7,0
Q17R89,86,7,79,6,41,0
Q495B1,30,1,29,0,9,0
Q52LR7,85,7,78,7,53,0
Q5T653,19,3,16,1,8,0
Q5TEZ4,3,0,3,0,2,0
Q5TI25,91,2,89,2,12,0
Q6MZN7,19,0,19,0,6,0
Q6NT04,41,1,40,0,24,0
Q6NW40,35,0,35,0,14,0
Q6U7Q0,30,0,30,0,5,0
Q6ZXV5,62,1,61,1,20,0
Q8IXM7,20,1,19,0,9,0
Q8IXT2,27,0,27,0,7,0
Q8N2I9,35,1,34,0,16,0
Q8N2S1,116,3,113,3,43,0
Q8N4E7,16,0,16,0,5,0
Q8N6Q3,37,0,37,0,5,0
Q8NCK3,40,1,39,1,20,0
Q8NGL0,27,0,27,0,3,0
Q8NH63,22,0,22,0,1,0
Q8NH69,26,0,26,0,4,0
Q8TAK5,26,0,26,0,9,0
Q8WUH2,46,3,43,0,14,0
Q92806,24,0,24,0,4,0
Q96A46,16,0,16,0,5,0
Q96CN9,64,9,55,4,34,0
Q96DN5,73,6,67,3,27,0
Q96GY0,40,11,29,10,29,0
Q96JM2,281,45,236,42,165,0
Q96RI8,32,2,30,2,10,0
Q96SD1,88,13,75,5,28,0
Q99536,23,6,17,6,15,0
Q9BQ16,33,1,32,1,14,0
Q9BVI0,106,19,87,16,68,0
Q9C009,28,1,27,1,19,0
Q9C030,33,0,33,0,10,0
Q9GZV4,11,2,9,2,5,0
Q9H0E7,66,5,61,4,25,0
Q9H267,45,1,44,0,8,0
Q9H2K8,66,10,56,10,41,0
Q9H808,63,2,61,2,26,0
Q9HBR0,60,6,54,4,21,0
Q9HBY0,40,0,40,0,7,0
Q9NQ38,60,0,60,0,32,0
Q9NQE9,11,2,9,0,2,0
Q9NRG4,26,1,25,1,10,0
Q9NX95,126,29,97,17,67,0
Q9P0L1,67,2,65,1,25,0
Q9P0M4,13,0,13,0,3,0
Q9P0Z9,21,0,21,0,7,0
Q9P2V4,47,0,47,0,16,0
Q9UJA9,28,0,28,0,9,0
Q9UQK1,28,2,26,1,10,0
Q9Y3C5,11,3,8,1,5,0
Q9Y4F3,208,25,183,24,107,0
Q9Y4U1,19,6,13,6,15,0
A0A075B6K2,11,0,11,0,2,0
A0A140TA62,42,0,42,0,14,0
A0A1B0GUA5,4,0,4,0,2,0
A0A1W2PRE2,9,0,9,0,0,0
A0A539,7,0,7,0,2,0
A0A576,7,0,7,0,5,0
A0AVI4,23,0,23,0,4,0
A2A368,32,0,32,0,11,0
A4QPH2,43,0,43,0,12,0
G2XKQ0,4,0,4,0,3,0
O00421,22,1,21,0,4,0
O00767,24,2,22,2,10,0
O14503,45,7,38,5,25,0
O43593,86,5,81,5,46,0
O75330,55,6,49,3,27,0
O76039,159,29,130,23,106,0
P01112,12,3,9,2,6,0
P02724,25,4,21,3,8,0
P13378,16,1,15,1,9,0
P23527,21,10,11,10,21,0
P23921,56,8,48,7,25,0
P31150,32,7,25,7,20,0
P31644,37,0,37,0,11,0
P45984,33,3,30,1,17,0
P51512,24,0,24,0,10,0
P53041,28,3,25,3,16,0
P53801,9,0,9,0,1,0
P60174,20,9,11,4,9,0
P69849,99,3,96,3,41,0
P81605,7,1,6,1,5,0
P82921,3,1,2,1,2,0
Q00534,26,8,18,3,9,0
Q01718,21,2,19,2,7,0
Q07108,22,0,22,0,3,0
Q13131,70,24,46,13,31,0
Q13203,42,0,42,0,19,0
Q14204,320,48,272,21,114,0
Q15120,28,1,27,1,14,0
Q15274,16,1,15,1,8,0
Q15286,12,3,9,3,9,0
Q15750,60,12,48,3,21,0
Q16537,42,8,34,6,24,0
Q16558,9,0,9,0,2,0
Q1ED39,57,21,36,20,49,0
Q5BKT4,33,1,32,0,5,0
Q5H9R4,219,0,219,0,122,0
Q5QJ74,40,4,36,2,18,0
Q5SZQ8,26,0,26,0,8,0
Q5TG53,9,0,9,0,6,0
Q6DKJ4,31,2,29,2,14,0
Q6P6B1,24,3,21,3,17,0
Q6R6M4,40,0,40,0,8,0
Q6ZQY2,31,0,31,0,14,0
Q6ZRI8,37,0,37,0,15,0
Q7Z4H8,28,0,28,0,13,0
Q7Z4L9,21,0,21,0,8,0
Q7Z6M2,46,0,46,0,13,0
Q86V35,10,0,10,0,3,0
Q8IW00,27,2,25,1,12,0
Q8IZF2,148,4,144,3,51,0
Q8N319,22,2,20,1,15,0
Q8N5J4,15,0,15,0,5,0
Q8N7H1,10,0,10,0,3,0
Q8NCQ3,4,0,4,0,2,0
Q8NCR9,27,0,27,0,6,0
Q8NDZ2,88,2,86,2,38,0
Q8NEX5,2,0,2,0,0,0
Q8TCU6,141,18,123,10,68,0
Q92508,153,11,142,9,58,0
Q92540,137,10,127,8,50,0
Q92681,81,3,78,2,35,0
Q96CC6,85,19,66,12,40,0
Q96L58,17,0,17,0,6,0
Q96M91,14,0,14,0,5,0
Q96PR1,42,1,41,1,22,0
Q99627,13,3,10,3,9,0
Q99747,16,4,12,4,9,0
Q9BT30,21,0,21,0,8,0
Q9BZ23,57,10,47,10,48,0
Q9H244,24,1,23,1,5,0
Q9H2S1,58,7,51,7,30,0
Q9H3P2,52,13,39,12,33,0
Q9H857,26,0,26,0,8,0
Q9HCK8,261,48,213,44,161,0
Q9HDB9,38,0,38,0,16,0
Q9NNX1,34,5,29,5,21,0
Q9NP59,42,0,42,0,9,0
Q9NQ31,17,0,17,0,4,0
Q9NSI2,21,5,16,5,18,0
Q9NVD3,37,1,36,0,8,0
Q9NXS2,20,0,20,0,8,0
Q9P2E9,100,25,75,23,72,0
Q9P2W6,10,0,10,0,6,0
Q9P2W9,34,10,24,6,22,0
Q9UMS5,80,9,71,6,50,0
Q9Y228,41,4,37,3,18,0
Q9Y241,7,2,5,0,0,0
Q9Y546,38,4,34,3,18,0
Q9Y5W5,15,0,15,0,4,0
A0A024RBG1,8,0,8,0,2,0
A0A0B4J1U3,18,0,18,0,10,0
A2RU49,31,0,31,0,11,0
A6NCN8,21,0,21,0,4,0
A6NGN4,26,0,26,0,3,0
O14490,148,32,116,30,104,0
O14841,84,5,79,5,35,0
O43172,39,3,36,2,17,0
O43251,25,0,25,0,10,0
O60216,56,23,33,12,29,0
O60423,94,4,90,3,27,0
O95159,20,0,20,0,7,0
O95835,132,23,109,16,76,0
P01242,19,0,19,0,7,0
P03905,41,0,41,0,6,0
P07332,66,9,57,5,26,0
P07358,49,0,49,0,20,0
P07864,33,4,29,3,13,0
P0DUD2,18,0,18,0,8,0
P14625,80,28,52,16,39,0
P21359,275,33,242,22,115,0
P25116,65,13,52,5,20,0
P28070,27,8,19,6,17,0
P29536,46,14,32,13,37,0
P35611,89,31,58,23,56,0
P41214,51,9,42,7,29,0
P50135,20,1,19,1,9,0
P51790,56,2,54,1,24,0
P51812,57,13,44,10,30,0
P52961,24,0,24,0,9,0
P57772,43,3,40,3,21,0
P58182,22,0,22,0,2,0
P62266,5,1,4,1,4,0
P84550,78,2,76,2,49,0
Q03154,21,0,21,0,4,0
Q04741,16,0,16,0,10,0
Q04771,36,1,35,1,9,0
Q13336,30,1,29,1,8,0
Q15051,47,8,39,4,17,0
Q15111,92,9,83,9,49,0
Q15628,21,2,19,1,6,0
Q2VPK5,38,3,35,1,12,0
Q3B7I2,5,0,5,0,2,0
Q5D1E8,68,13,55,11,41,0
Q5JXA9,28,0,28,0,12,0
Q5SV97,83,0,83,0,52,0
Q5T8R8,25,2,23,2,17,0
Q5VIY5,42,0,42,0,12,0
Q5W0B7,33,0,33,0,8,0
Q6ZW49,83,9,74,6,33,0
Q6ZWK6,38,0,38,0,15,0
Q702N8,153,0,153,0,81,0
Q86UC2,33,1,32,1,17,0
Q86WB0,103,38,65,38,86,0
Q8IW36,34,0,34,0,4,0
Q8IWF7,4,0,4,0,0,0
Q8N112,13,0,13,0,6,0
Q8N3J2,37,0,37,0,15,0
Q8N6C8,51,0,51,0,23,0
Q8N8N0,14,0,14,0,2,0
Q8NC96,30,3,27,2,14,0
Q8NGD1,15,0,15,0,3,0
Q8NGR2,37,1,36,0,5,0
Q8NGR4,25,0,25,0,6,0
Q8TEW8,118,25,93,25,81,0
Q8WWQ8,163,4,159,3,47,0
Q92558,52,9,43,8,28,0
Q92670,29,0,29,0,13,0
Q969P0,40,2,38,1,14,0
Q96BY6,207,22,185,19,83,0
Q96LK8,41,2,39,2,21,0
Q96RD9,112,0,112,0,46,0
Q96ST2,197,88,109,85,178,0
Q99645,14,0,14,0,3,0
Q9BWQ8,22,0,22,0,4,0
Q9BXL7,117,27,90,25,83,0
Q9BXL8,21,1,20,1,13,0
Q9GZM3,4,0,4,0,1,0
Q9H009,20,3,17,3,13,0
Q9H095,22,0,22,0,16,0
Q9H251,217,5,212,5,80,0
Q9H2C0,41,5,36,5,17,0
Q9H2I8,18,3,15,3,13,0
Q9HBX3,10,0,10,0,0,0
Q9NRD9,127,12,115,7,45,0
Q9NW13,61,17,44,17,51,0
Q9NWZ3,38,8,30,7,22,0
Q9P2K9,124,0,124,0,26,0
Q9UDY4,32,8,24,7,23,0
Q9UII6,10,0,10,0,3,0
Q9UKI2,45,12,33,12,33,0
Q9UKL6,12,0,12,0,3,0
Q9UKX5,92,1,91,0,32,0
Q9UM01,41,0,41,0,5,0
Q9UPW6,80,15,65,14,53,0
Q9Y2R2,119,16,103,9,48,0
Q9Y388,52,15,37,15,40,0
Q9Y5F0,68,2,66,1,16,0
Q9Y5U9,4,1,3,0,1,0
A0A1B0GVY2,22,0,22,0,4,0
A0JD36,5,0,5,0,0,0
A6NGG3,2,0,2,0,1,0
A6NMK7,6,0,6,0,3,0
A6PVL3,10,0,10,0,4,0
O00267,107,25,82,18,64,0
O14678,49,2,47,2,19,0
O14744,43,2,41,2,15,0
O14879,40,8,32,5,18,0
O15055,176,22,154,15,97,0
O43184,55,0,55,0,19,0
O43918,42,2,40,2,22,0
O60936,7,0,7,0,6,0
O75751,28,0,28,0,8,0
O75897,14,0,14,0,6,0
O76062,18,0,18,0,6,0
O95416,18,0,18,0,6,0
O95447,68,3,65,3,39,0
O95707,19,4,15,2,6,0
P02812,30,5,25,5,16,0
P04090,19,2,17,2,10,0
P04843,53,11,42,9,29,0
P05981,28,0,28,0,5,0
P0CJ85,23,0,23,0,10,0
P0CW20,4,0,4,0,1,0
P0DMV2,15,0,15,0,6,0
P0DPK5,5,0,5,0,3,0
P15151,40,3,37,1,9,0
P28221,37,2,35,2,8,0
P32455,44,5,39,5,24,0
P34059,25,0,25,0,7,0
P40261,24,3,21,1,8,0
P40692,81,13,68,10,36,0
P41594,123,6,117,6,62,0
P47872,32,0,32,0,9,0
P47992,8,0,8,0,3,0
P48547,29,4,25,1,8,0
P51825,219,24,195,19,133,0
P52736,59,1,58,1,29,0
P60368,49,0,49,0,1,0
P61225,16,3,13,3,9,0
P61289,20,7,13,4,9,0
P62995,76,29,47,23,59,0
P68106,3,0,3,0,0,0
Q08ET2,38,0,38,0,7,0
Q13200,71,14,57,5,27,0
Q14209,37,3,34,3,11,0
Q15047,164,41,123,30,97,0
Q16512,96,26,70,22,67,0
Q16822,41,6,35,5,19,0
Q5DX21,45,0,45,0,20,0
Q5F1R6,46,13,33,11,28,0
Q5VUJ6,80,10,70,7,47,0
Q68DA7,136,12,124,11,76,0
Q69YN4,193,25,168,20,94,0
Q6IPX3,13,4,9,4,10,0
Q6NUJ2,23,0,23,0,8,0
Q6PCE3,40,2,38,2,19,0
Q6Y2X3,57,6,51,2,27,0
Q6ZMM2,23,0,23,0,6,0
Q6ZST4,8,0,8,0,4,0
Q86SG4,10,0,10,0,3,0
Q86Y07,45,8,37,5,20,0
Q8IW70,51,0,51,0,27,0
Q8IZ07,41,4,37,3,14,0
Q8N0W3,61,0,61,0,18,0
Q8N158,45,0,45,0,19,0
Q8N807,44,0,44,0,14,0
Q8NBR0,32,0,32,0,16,0
Q8NE09,102,2,100,2,44,0
Q8NGX1,25,0,25,0,3,0
Q8NGZ2,29,0,29,0,5,0
Q8NHM4,18,0,18,0,4,0
Q8NHV5,7,0,7,0,1,0
Q8TC29,11,1,10,1,7,0
Q8TC99,29,1,28,1,9,0
Q8WUS8,21,0,21,0,6,0
Q8WWV6,52,0,52,0,25,0
Q8WZ69,17,0,17,0,2,0
Q96AZ1,11,0,11,0,4,0
Q96L46,16,0,16,0,4,0
Q96LT9,47,11,36,6,21,0
Q99643,12,0,12,0,2,0
Q99966,22,2,20,2,14,0
Q9BSF4,10,0,10,0,7,0
Q9BSK4,38,2,36,2,15,0
Q9BXX3,111,6,105,4,51,0
Q9BZM6,11,0,11,0,1,0
Q9H2J7,64,9,55,6,24,0
Q9HAJ7,16,4,12,2,7,0
Q9NQY0,16,2,14,1,4,0
Q9NRM2,21,0,21,0,7,0
Q9NTI7,23,0,23,0,15,0
Q9NUG6,2,0,2,0,1,0
Q9NW07,69,8,61,8,39,0
Q9NXF7,25,0,25,0,14,0
Q9NXP7,42,3,39,2,22,0
Q9NZQ7,12,0,12,0,2,0
Q9UBN4,83,4,79,4,39,0
Q9UPT5,65,6,59,6,34,0
A0A0C4DH30,13,0,13,0,6,0
A0A1W2PQ73,26,0,26,0,10,0
A0A1W2PR82,18,0,18,0,6,0
A0A1W2PRV1,13,0,13,0,8,0
A0A494C176,2,0,2,0,0,0
A0A8V8TMC4,23,0,23,0,7,0
A0AVT1,77,8,69,8,40,0
A6NI72,27,0,27,0,12,0
A6NND4,25,0,25,0,3,0
B1AKI9,43,0,43,0,19,0
E9PRG8,5,0,5,0,4,0
O00370,66,0,66,0,24,0
O15033,64,3,61,3,28,0
O75373,37,0,37,0,14,0
O75838,9,2,7,2,7,0
O95685,32,10,22,4,14,0
O96018,48,4,44,4,27,0
P08621,41,18,23,18,39,0
P11309,23,5,18,5,14,0
P13056,59,4,55,1,20,0
P15918,83,0,83,0,37,0
P20273,85,4,81,3,33,0
P24534,26,10,16,3,8,0
P25067,18,0,18,0,8,0
P30939,35,2,33,1,10,0
P42701,62,0,62,0,24,0
P51686,26,0,26,0,9,0
P56192,50,6,44,3,13,0
Q07507,13,0,13,0,2,0
Q13241,22,0,22,0,7,0
Q14213,21,0,21,0,6,0
Q15032,167,36,131,26,85,0
Q15546,11,1,10,0,1,0
Q17RH7,2,0,2,0,1,0
Q3C1V9,51,0,51,0,24,0
Q3LI67,4,0,4,0,0,0
Q499Y3,19,0,19,0,10,0
Q499Z4,37,2,35,2,11,0
Q49AR2,35,3,32,3,18,0
Q4G0U5,55,0,55,0,20,0
Q5BKY6,4,0,4,0,3,0
Q5JR59,148,9,139,7,86,0
Q5SNV9,100,0,100,0,47,0
Q5TA78,19,2,17,1,4,0
Q5TD97,21,0,21,0,5,0
Q5VZE5,40,0,40,0,13,0
Q6P1Q0,19,0,19,0,5,0
Q6PCB5,90,14,76,10,55,0
Q6UWX4,55,2,53,0,24,0
Q6UXH0,7,0,7,0,2,0
Q6ZQY7,9,0,9,0,3,0
Q6ZR54,18,0,18,0,12,0
Q6ZS49,16,0,16,0,10,0
Q6ZUS5,15,0,15,0,9,0
Q6ZUT4,10,0,10,0,6,0
Q6ZVU0,21,0,21,0,8,0
Q7Z304,60,1,59,1,27,0
Q7Z417,120,36,84,28,80,0
Q86TM6,44,3,41,2,11,0
Q86TU7,52,7,45,2,23,0
Q86VX2,14,0,14,0,2,0
Q86WR0,13,2,11,2,6,0
Q86X40,23,0,23,0,8,0
Q8IU89,22,1,21,1,5,0
Q8IWU5,56,3,53,0,16,0
Q8N660,57,0,57,0,8,0
Q8N6K4,12,0,12,0,6,0
Q8N815,23,0,23,0,8,0
Q8N859,30,1,29,1,9,0
Q8N9L7,11,0,11,0,6,0
Q8NBF4,18,0,18,0,2,0
Q8NCQ2,17,0,17,0,10,0
Q8NGN5,22,0,22,0,1,0
Q8NGV5,31,0,31,0,4,0
Q8TCH9,9,0,9,0,3,0
Q8TD30,35,1,34,1,17,0
Q92791,18,0,18,0,7,0
Q969N2,44,1,43,1,14,0
Q96D46,40,8,32,4,15,0
Q96IR3,2,0,2,0,1,0
Q96NL6,41,2,39,1,18,0
Q96PQ0,100,4,96,2,32,0
Q96TA1,81,28,53,27,64,0
Q99697,45,2,43,2,23,0
Q9BRP9,8,0,8,0,4,0
Q9BY43,7,0,7,0,6,0
Q9BZ71,126,17,109,15,68,0
Q9H114,13,0,13,0,6,0
Q9H299,4,0,4,0,1,0
Q9H3R0,96,7,89,4,46,0
Q9HAV0,33,2,31,2,11,0
Q9NP60,54,1,53,1,21,0
Q9NP79,18,1,17,1,6,0
Q9NQ29,45,10,35,10,37,0
Q9NU19,50,13,37,11,33,0
Q9UBD9,9,0,9,0,2,0
Q9UH64,7,1,6,1,4,0
Q9ULZ2,19,1,18,0,10,0
Q9Y5I4,92,3,89,1,36,0
A0A0U1RQS6,14,0,14,0,7,0
A0A494C1R9,15,0,15,0,2,0
A6NEM1,27,0,27,0,11,0
B3EWG3,1,0,1,0,0,0
O15260,16,2,14,1,4,0
O15304,13,1,12,0,4,0
O15375,41,1,40,1,5,0
O15466,24,1,23,1,9,0
O15534,191,25,166,17,100,0
O43303,134,27,107,19,73,0
O43463,19,1,18,1,7,0
O43542,27,2,25,1,10,0
O43930,14,0,14,0,6,0
O75038,156,15,141,14,83,0
O75147,107,4,103,3,39,0
O75881,32,1,31,0,8,0
O95600,46,3,43,3,18,0
P08294,18,3,15,3,9,0
P08700,5,0,5,0,1,0
P09914,24,2,22,2,16,0
P0CI25,28,0,28,0,3,0
P0DN80,25,0,25,0,3,0
P12644,31,1,30,1,16,0
P14859,122,21,101,12,53,0
P14866,60,20,40,18,45,0
P16619,8,0,8,0,0,0
P16671,32,0,32,0,11,0
P20908,72,2,70,2,40,0
P21941,46,0,46,0,21,0
P29728,52,6,46,5,25,0
P31274,21,0,21,0,8,0
P33032,26,0,26,0,4,0
P35219,15,1,14,1,6,0
P38432,91,22,69,14,48,0
P40925,30,9,21,9,21,0
P41181,18,2,16,2,7,0
P49642,35,6,29,6,20,0
P50221,22,0,22,0,11,0
P57729,12,2,10,1,6,0
P61201,25,1,24,1,10,0
Q16322,40,0,40,0,14,0
Q18PE1,64,0,64,0,34,0
Q4U2R8,35,0,35,0,7,0
Q5NDL2,29,1,28,1,10,0
Q5T4W7,22,0,22,0,10,0
Q6P179,76,0,76,0,29,0
Q6PF05,20,0,20,0,6,0
Q6UW15,25,0,25,0,10,0
Q6UX15,31,0,31,0,13,0
Q6ZN19,52,0,52,0,18,0
Q7Z3B1,30,0,30,0,8,0
Q86SP6,85,0,85,0,38,0
Q86VR7,95,0,95,0,45,0
Q86XL3,118,37,81,34,90,0
Q86Y37,27,0,27,0,9,0
Q8IX19,13,0,13,0,6,0
Q8IXX5,28,2,26,1,14,0
Q8N392,45,6,39,6,29,0
Q8N8R3,14,0,14,0,6,0
Q8N9K5,31,0,31,0,7,0
Q8N9R6,14,0,14,0,10,0
Q8NBV4,25,3,22,3,10,0
Q8NDZ6,31,0,31,0,6,0
Q8NGP2,30,0,30,0,5,0
Q8NH08,19,0,19,0,3,0
Q8NH53,16,0,16,0,2,0
